input	result
does phetermine work? Answer: I lost 32 lbs in 2 months taking it.  Just be aware that it is not recommended if you have any type of heart condition.  It is an amphetamine and will greatly increase your resting heart rate.	h,e,a,l,t,h, ,f,i,t,n,e,s,s
Is it illegal to sell Salvia Divinorum seeds. In the USA? Answer: Illegal Only in four States. Go to www.erowid.org	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
what is the average starting salary for a vet in california? Answer: Check out link below. Then click on embedded text for salary report for several different regions in California.	b,u,s,i,n,e,s,s
where are argonne forest and belleau wood located? Answer: Northern France - THe Americans and French fought the German army in WWII in these areas.	e,d,u,c,a,t,i,o,n
see you when I see you: does anyone know anything about it? Answer: Alot of people don't like saying Good-Bye (it's so final). So they say See ya when I see ya.	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
what is the best revenge for an ex husband debt beat dad that wants to make your life as a single mother HELL! Answer: hire a private detective to set him up and find out stuff he does that may be illegal blackmail him get him fired at work go back to court and make him pay more or get him arrested for not paying get a restraining order on him and ask the judge if you are going to just be another statistic of abused and dead wives because he is a mean ex-husband.	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
Is the unusual weather eg; floods in UK dry in south west and flooding in NE caused by global warming or not? Answer: Yes it's caused be the global warming. Ice in North pole and South have started to melt that rises the water level.	s,c,i,e,n,c,e
What a French pedicure is? Answer: A pedicure is when you pay someone to wash and scrape your feet. they put lotion on your skin and polish on your toes.  the french part is white nail polish only on the tips. this is to make your nails look pretty.	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
what is the youngest age u can hav a boyfriend? Answer: when you where born?...	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
wHY ARE PEOPLE SO PISSY ON THIS WEB???????? Answer: do you really think that towards me Im only 13 and Im nice to people	b,u,s,i,n,e,s,s
why are we not using hydrogen and magnets instead of gas ? Answer: because there hasn't yet been developed a way to effictively and safely store (or produce) enough hydrogen to make it a viable power solution.	s,c,i,e,n,c,e
What is another name for groundhog? Answer: Woodchuck.	s,o,c,i,e,t,y
what are the most common effects of stress? Answer: There is no single symptom that can identify stress. Some physical symptoms of stress like high blood pressure and heart disease may be life threatening while others like headaches and insomnia and less so. Along with these there is an entire plethora of emotional symptoms varying from general irritability to loss of libido....;	h,e,a,l,t,h, ,f,i,t,n,e,s,s
cheppiwalouky@webtv.com? Answer: It’s obviously wrong. Ask your friend to email you. You will then have his correct email.	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
I am 14 and I have a crush on this guy at school. We're friends and all but I don't know if he likes me back. Answer: hang out with your group every day but spend extra time with him. soon he might consider you as a friend. then make your move and talk to him about how you feel.since you talk to him a lot you might be able to do it by your self. if your to nervous have a close friend do it for you(preferably a girl because teling his friend might make him embarresd)if he says no at first it might be awkward to talk to him .dont worry just ease into it. if he says maybe let him take his time. if he says yes your good to go!	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
How does 1 set the default gateway for a wireless router on the laptop? Answer: 	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
what is the youngest age a mayor/govoner can be? Answer: hillsdale michigan just voted in an 18 year old high school student as mayor.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
How can i bring my motivation back again about continue my education? Answer: keep all the negative thoughts aside n put down on paper all the positive things that will happen if u continue ur education...  then also write what are the negative things that will happen if u continue education...  compare them and you will feel urself what u need  hope it will help u...  best of luck..education is really important	e,d,u,c,a,t,i,o,n
Why is it when you loose something it is always in the last place you look? Answer: BECAUSE IF IT WAS IN THE 1st PLACE U LOOKED IT WOULDN'T be LOST!!!   Murphey's Laws	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
How do I conduct an auction draft for fantasy baseball? Answer: Your time has expired on this question. The above answer seems pretty correct.	sports
I am looking for the url or e-mail address for the popular Nigerian TV Show called 'Maggi Kitchen'? Answer: Try this site  http://www.nestle.co.nz/maggi/kitchentip...	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
is friendship is must for love? Answer: Absolutely!  How can you LOVE somebody that you're not friends with?	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
What city in wisconsin has it's own pro football team? Answer: Green Bay	sports
Does Space End Anywhere? Answer: as buzz lightyear says...To infinity and beyond...	s,o,c,i,e,t,y
What is the dumbest thing you heard this week? Answer: Catherine McPhee's bulimia. She's been famous for 5 minutes and already doing one of the things famous people do to put themselves in the news. Annoying.	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
How do I convert  an annual salary to hourly wage? Answer: Divide the annual salary by 2080.	b,u,s,i,n,e,s,s
Who is opening for Kelly Clarkson's Addicted Tour? Answer: Taylor Hicks!	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Is it a beautiful day for you today? Answer: no cuz i have soooo much homework. but tomorrow will be cuz it's friday and i'm free for the weekend!!!	h,e,a,l,t,h, ,f,i,t,n,e,s,s
What was the most important event to occur during the Presidency of Harry S. Truman? Answer: The ending of WWII.  The dropping of the bombs brought this about.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
What should you do for poison ivy? Answer: Rhus tox works the best. See links.	h,e,a,l,t,h, ,f,i,t,n,e,s,s
Name of player who score the first goal for Mexico in a FIFA World Cup? Answer: CARRENO  IN THE GAME FRANCE-MEXICO 4-1 HE SCORED AT  70 MIN WHEN THEY WERE LOSING 0-3	sports
who is the artist of the spanish guitar jazz bailet? Answer: i dunno who	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
I think illegal child labor is unfair.How do you feel about it? Answer: It is horrible....but....I personally know of several families who send their children out to work at a very early age....now don't they understand that if their children are kept in the same rut for generations and generations that they will never learn that it takes an education to better themselves and make things better for their generations to come......they keep their own children in generational ignorance....and therefore keep the power in the hands of the very political society which will continue to oppress them	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
Do you know whereI can find the old type camera that you use to make class presentation project or career? Answer: yes you can find it at my site. I sell all kinds of cameras there at real cheap prices might I add	b,u,s,i,n,e,s,s
Can't find Mary J blige video anywhere!? Answer: youtube.com	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
give me a free software that charts indian stocks? Answer: gimme left town  any software that charts stocks will also chart India stocks	b,u,s,i,n,e,s,s
How hard is the B.S. criminal justice program in the US? Answer: Pretty damn easy.   It's not THE easiest major but the combination of being pretty easy and having a somewhat interesting curiculum combines to make it a pretty simple choice.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
Has President Bush made any responses. . .? Answer: http://www.cnn.com/ http://www.cnn.com/video/player/player.html?url=/video/politics/2006/11/08/sot.bush.election.defeat.cnn&wm=10 http://www.cnn.com/2006/POLITICS/11/08/WH.reax/index.html	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
When Did THe Civil War Begin? Answer: American civil war is officially recorded as starting in 1861. If you want specific city and/or action - ask more detailed question.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
i was born in 23-05-71.when will i marry? and which business will suit to me? Answer: you can answer that for yourself because we can't really see our future but we can plan it. what business will suit you depends on your own ability inspite of what people say about you. BELIEVE IN YOURSELF	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
will kane join back wit dx? Answer: kane was never in DX	sports
will America get out from Iraq? Answer: I will soon!	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
what is the meaning of word 'INCUMBENT'? Answer: There are three definitions of incumbent:  It can mean a duty or obligation.   example:  It is incumbent on parents to assure their children receive an education.  It can mean a person who currently hold an office. example:  George Bush is the incumbent President of the United States.  It can also mean to lean on something else. example:  I was standing in an incumbent position against the wall.	e,d,u,c,a,t,i,o,n
Which of the following statements concerning energy production is True? Answer: B. is this ur home work? lol	h,e,a,l,t,h, ,f,i,t,n,e,s,s
why dont older women like to tell thier real age nor sizes? Answer: Because it's Rude !	b,u,s,i,n,e,s,s
how do you advertizeon the internet for free? Answer: Try craigslist.com	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
Does anyone who watches Initial D 4th Stage in Animax Philippines like it dubbed in Tagalog or it sucks? Answer: It sucks like hell! What are they thinking? Please tell me if this experiment will be the only one!!! Let HERO TV do all the tagalog dubs!!	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Who remembers lamb chops? Answer: I do.... a summary of the show is listed at the URL provided below. Shari Lewis died in 1998.	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
how can i prevent the computer from freezing all of a sudden when i press on the standby botton? Answer: 	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
Why are some volcanoes cone-shaped? Answer: some volcanoes are cone-shaped because of the way the lava comes out the top of the volcanoe and runs down  then it hardens into cone-shaped volcanoes	s,c,i,e,n,c,e
What did you do on Valentine's Day for your lover? Answer: I hope he wasnt because he got me nothing for valentines day but he claims he cares for me and wants to be with me	s,o,c,i,e,t,y
which teams are in 2006 world cup from asia??? Answer: Iran. Saudi Arabia .japan .south Korea.	sports
does anyone here have an hi5? Answer: yes I do =D  hi5 is very popular I think most here have a profile there	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
How can a past girlfiend be in love with me again? Answer: Attempt to prove that whatever flaws she saw in you before are gone...that you have changed. It may or may not work but at least you can say you tried.	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
Is it legal if? Answer: No.  Yahoo Finance just ran an article on this last week.  http://biz.yahoo.com/brn/061103/20010.html	b,u,s,i,n,e,s,s
Apart from the Bible who in history was or is the oldest person? Answer: Maybe I'm stating the obvious here but the bible was a book not a person.	s,o,c,i,e,t,y
Who was the greatest king? Answer: Chinggis khan because he is the popular man in the world. But Jesus is the most popular man.	e,d,u,c,a,t,i,o,n
Are there any females out there that like to wrestle guys in the UK???????????? Answer: ya why not	sports
Can you imagine a world with no hypothetical situations? Answer: What if I can't?	s,o,c,i,e,t,y
European ref for Arg-Ger game.  Fair? Answer: because becken bauer is old... give him a break... lol	sports
i want to know about teledrum? Answer: dont know but i took the time to answer the question and ur smart u know wat to	e,d,u,c,a,t,i,o,n
how can i remember my id & password on this computer? Answer: Steps: 1. Open Internet Explorer 2. go to Tools Tab 3. Press on Internet Options 4.Click on Content Options 5. Click on Auto COmplete 6. Check User names and Passwords. 7. Close Internet Explorer and start Your Problem Solved :)) But only on Internet Explorer %.0 and above ( I am not sure of versions below that)..But if you have Windows 2000 or above then dont bother my suggestions will help you	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
how do I add music to my 360 blog? Answer: erm didnt know u can	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
Does anyone know what phone the lady Vesper has in Bond Casino Royale? Answer: Motorola xc3496	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Do i spread my seed too much? Answer: i love batman!!! <3	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
is there anywhere that I can buy St Patricks Athletic replica shirts online? Answer: Try find it on St Patrick's Athletic website	sports
i love yahoo answers!? Answer: yup me too!	b,u,s,i,n,e,s,s
who is best between pele or maradona? Answer: pele	sports
